kind,key,source,line,render_type,layer,parameters,directives,dependencies,effect_calls
particle,pr_hit_stab_circle_ll,damage.particle,1359,,,,CLONE,pr_hit_stab_circle_l,
particle,pr_hit_stab_halo,damage.particle,1374,HALO,TOP_SUB,,,,
particle,pr_hit_stab_circle,damage.particle,1406,,TOP,,CLONE,pr_hit_wip_circle,
timeline,pr_piston,damage.particle,1422,,,_dx;_dy;ax,SND,pr_piston_splash,
timeline,pr_piston_nosnd,damage.particle,1430,,,_dx;_dy;ax,SND,pr_piston_splash,
particle,pr_piston_splash,damage.particle,1438,,,,CLONE,golem_shot_broken_circle,
timeline,dmg_yadorigi,damage.particle,1454,,,agR;cx;cy,SND,dmg_yadorigi_circle;dmg_yadorigi_circle_s,
particle,dmg_yadorigi_circle,damage.particle,1462,CIRCLE,TOP_MUL,,,,
particle,dmg_yadorigi_circle_s,damage.particle,1485,,SUB,,CLONE,dmg_yadorigi_circle,
timeline,dmg_poison,damage.particle,1495,,,cx;cy,SND;TE_QU_VIB;WAIT,dmg_yadorigi_circle,
particle,hit_acme_circle,damage.particle,1507,CIRCLE,TOP,,,,
particle,hit_acme_circle_f,damage.particle,1533,,,,CLONE,hit_acme_circle,
timeline,vore_digest,damage.particle,1543,,,_is_main;cx;cy,DRO;QU_HANDSHAKE;QU_SINV;QU_VIB;SND;WAIT,en_die_dot;en_die_smoke_l,
timeline,debug_finainantoka,debug.particle,1,,,,EFT;SND,,debug_gameover_title
timeline,debug_circle,debug.particle,5,,,cx;cy,,,
particle,debug_circle,debug.particle,10,BLURCIRCLE,TOP_ADD,,,,
timeline,aimtoplayer,enemy.particle,1,,,,AIM_TO_PR,,
timeline,devil_walk,enemy.particle,6,,,,,,
particle,drip_devil,enemy.particle,11,DRIP,TOP_SUB,,,,
particle,attack_start_line,enemy.particle,39,LINE,TOP,,,,
particle,attack_start_line_in,enemy.particle,60,,,,CLONE,attack_start_line,
particle,attack_start_dot,enemy.particle,65,CIRCLE,TOP,,,,
particle,attack_start_dot_directional,enemy.particle,88,,,,CLONE,attack_start_dot,
particle,attack_start_dot_directional_long,enemy.particle,104,,,,CLONE,attack_start_dot_directional,
particle,attack_start_dot_directional_range,enemy.particle,118,,,,CLONE,attack_start_dot_directional,
timeline,en_stunned,enemy.particle,124,,,cx;cy;maxt;sizex;sizey,EFT;SND_ACT;WAIT,,
timeline,mech_stunned,enemy.particle,133,,,cx;cy;sizex;sizey,EFT;SND_ACT,mech_stunned_elec,
timeline,en_huttobi_init,enemy.particle,149,,,agR;sx;sy,RANDOMSKIP;SND,en_huttobi_shockwave,
timeline,en_huttobi_bound,enemy.particle,156,,,agR;cx;cy;hagR,SND,huttobi_bound_dot;huttobi_bound_halo;shockwave_en_80,
particle,huttobi_bound_halo,enemy.particle,166,,,,CLONE,pr_cane_hit_halo_r,
particle,huttobi_bound_dot,enemy.particle,183,DOT,,,,,
particle,shockwave_en_80,enemy.particle,205,BLURCIRCLE,NORMAL,,,,
particle,shockwave_en_t20,enemy.particle,233,,,,CLONE,shockwave_en_80,
timeline,en_critical_hit,enemy.particle,246,,,_R;cx;cy;set_light,QU_VIB;SND,en_critical_hit_bcircle;en_critical_hit_circle;en_critical_hit_halo,
particle,en_critical_hit_halo,enemy.particle,264,,TOP_ADD,,CLONE,slime_overdrive_eat_close_halo,
particle,en_critical_hit_circle,enemy.particle,288,BLURCIRCLE,TOP_ADD,,,,
particle,en_critical_hit_bcircle,enemy.particle,305,BLURCIRCLE,TOP_ADD,,,,
timeline,enemy_ground_bump,enemy.particle,329,,,_ex_min;_slen_max;bx;by;sizex,SND,ground_bump_smoke_l;ground_bump_smoke_r,
timeline,enemy_ground_bump_y,enemy.particle,339,,,_ex_min;_slen_max;bx;cy;sizey,SND,ground_bump_smoke_l;ground_bump_smoke_r,
timeline,enemy_footsound_big_walk,enemy.particle,350,,,bx;by,SND,,
timeline,enemy_ground_bump_s,enemy.particle,356,,,_ex_min;_slen_max;bx;by;sizex,SND,ground_bump_smoke_s_l;ground_bump_smoke_s_r,
particle,ground_bump_smoke_l,enemy.particle,366,SMOKE,,,,,
particle,ground_bump_smoke_r,enemy.particle,402,,,,CLONE,ground_bump_smoke_l,
particle,ground_bump_smoke_t,enemy.particle,408,,,,CLONE,ground_bump_smoke_l,
particle,ground_bump_smoke_b,enemy.particle,415,,,,CLONE,ground_bump_smoke_l,
particle,ground_bump_smoke_s_l,enemy.particle,422,,,,CLONE,ground_bump_smoke_l,
particle,ground_bump_smoke_s_r,enemy.particle,429,,,,CLONE,ground_bump_smoke_r,
timeline,en_huttobi,enemy.particle,438,,,agR;cx;cy,,huttobi_smoke,
particle,huttobi_smoke,enemy.particle,443,SMOKE,,,,,
particle,en_huttobi_shockwave,enemy.particle,486,,,,CLONE,break_mana_weed_halo,
timeline,enemy_die,enemy.particle,500,,,agR;x;y,,en_die_dot;en_die_smoke_l;en_huttobi_shockwave,
particle,en_die_dot,enemy.particle,507,LINE,,,,,
particle,en_die_smoke_l,enemy.particle,538,SMOKE_L,MUL,,,,
timeline,en_summoned_prepare,enemy.particle,580,,,cx;cy;delay;duped;mp_added,SND;WAIT,en_summoned_prepare_elec;en_summoned_prepare_line;en_summoned_prepare_smoke_l,
timeline,en_summoned,enemy.particle,594,,,cx;cy,SND,en_summoned_daia_0;en_summoned_daia_1;en_summoned_daia_dot,
timeline,smnc_en_summoned_prepare,enemy.particle,604,,,cx;cy;delay,SND,smnc_en_summoned_prepare_rect,
particle,smnc_en_summoned_prepare_rect,enemy.particle,614,BLURPOLYGON,ADD,,,,
particle,en_summoned_prepare_smoke_l,enemy.particle,637,SMOKE_L,MUL,,,,
particle,en_summoned_prepare_line,enemy.particle,673,,MUL,,CLONE,magic_casting_line_t_pr,
particle,en_summoned_prepare_elec,enemy.particle,685,,MUL,,CLONE,magic_shotgun_elec,
particle,en_summoned_daia_dot,enemy.particle,703,POLYGON,SUB,,,,
particle,en_summoned_daia_0,enemy.particle,727,POLYGON,TOP_SUB,,,,
particle,en_summoned_daia_1,enemy.particle,744,,,,CLONE,en_summoned_daia_0,
timeline,slime_attack_charge,enemy.particle,758,,,cx;cy,SND_CPOS;WAIT,slime_attack_charge_line,
particle,slime_attack_charge_line,enemy.particle,766,LINE,TOP,,,,
timeline,slime_attack_start,enemy.particle,795,,,cx;cy,SND;WAIT,attack_start_dot;attack_start_line,
timeline,mush_small_punch_init,enemy.particle,808,,,,SND;WAIT,,
timeline,mush_small_punch_swing,enemy.particle,815,,,ax;cx;cy;scl,AGD;SND;WAIT,attack_start_dot_directional,
attack_ghost,mush_small_punch_swing,enemy.particle,825,,,,,,
timeline,mush_guard_init,enemy.particle,843,,,cx;cy,SND;WAIT,attack_start_line,
timeline,mush_guard,enemy.particle,849,,,cx;cy,SND;WAIT,attack_start_line_in;mush_guard_init,
particle,mush_guard_init,enemy.particle,857,SMOKE_L,MUL,,,,
particle,mush_shot_living_gas,enemy.particle,886,SMOKE_L,MUL,,,,
timeline,mush_shot_init,enemy.particle,920,,,agR;hagR;sx;sy,DATAS;SND,mush_shot_shooted_circle;mush_shot_shooted_gas,
particle,mush_shot_shooted_gas,enemy.particle,929,,SUB,,CLONE,mush_shot_living_gas,
particle,mush_shot_shooted_circle,enemy.particle,947,CIRCLE,TOP_SUB,,,,
timeline,mush_shot_bomb_gas,enemy.particle,971,,,sx;sy,DATAS;SND,mush_shot_shooted_circle,
particle,mush_shot_bomb_gas,enemy.particle,980,,TOP_SUB,,CLONE,mush_shot_living_gas,
timeline,enemy_warp,enemy.particle,1001,,,cx;cy,EFT;SND,enemy_warp_doorbit;enemy_warp_somke_l,postHamonMagic
timeline,enemy_warp_out,enemy.particle,1008,,,cx;cy,EFT;SND,enemy_warp_out_line;enemy_warp_somke_l,postHamonMagic
particle,enemy_warp_somke_l,enemy.particle,1015,SMOKE_L,MUL,,,,
particle,enemy_warp_doorbit,enemy.particle,1046,DOORLINE,MUL,,,,
particle,enemy_warp_out_line,enemy.particle,1065,LINE,SUB,,,,
particle,enemy_warp_star,enemy.particle,1096,KIRA,ADD,,,,
timeline,mage_small_punch_swing,enemy.particle,1120,,,ax;cx;cy,AGD;SND;WAIT,attack_start_dot_directional_range,
attack_ghost,mage_small_punch_swing,enemy.particle,1130,,,,,,
timeline,tentacle_guard_break,enemy.particle,1152,,,cx;cy,SND,tentacle_break_circle,
particle,tentacle_break_circle,enemy.particle,1157,,,,CLONE,slime_overdrive_eat_close_circle,
timeline,tentacle_guard_gather,enemy.particle,1168,,,cx;cy,SND_CPOS;WAIT,slime_attack_charge_line,
particle,tentacle_guard_gather_line,enemy.particle,1178,,,,,,
timeline,tentacle_guard_gather_quit,enemy.particle,1185,,,cx;cy,,entacle_guard_gather_quit_circle,
particle,entacle_guard_gather_quit_circle,enemy.particle,1189,CIRCLE,TOP_SUB,,,,
timeline,puppy_attack_0,enemy.particle,1205,,,cx;cy,SND,attack_start_line;slime_attack_charge_line,
timeline,puppy_attack_1,enemy.particle,1212,,,_agR;_agR2;ax;cx;cy;ydf,MYPOS;SND_CPOS;WAIT,puppy_running_gas;puppy_running_halo,
particle,puppy_running_halo,enemy.particle,1225,,,,CLONE,enemy_backstep_halo,
particle,puppy_running_gas,enemy.particle,1234,SMOKE,MUL,,,,
timeline,puppy_attack_hit,enemy.particle,1263,,,ax;cx;cy,SND_CPOS,puppy_attack_end_halo,
particle,puppy_attack_end_halo,enemy.particle,1268,,,,CLONE,slime_overdrive_eat_close_halo,
timeline,puppy_attack_tackle,enemy.particle,1285,,,ax;cx;cy,MYPOS;SND_CPOS;WAIT,puppy_attack_tackle_circle;puppy_attack_tackle_halo,
particle,puppy_attack_tackle_halo,enemy.particle,1295,,,,CLONE,slime_overdrive_eat_close_halo,
particle,puppy_attack_tackle_circle,enemy.particle,1308,,,,CLONE,slime_overdrive_eat_close_circle,
timeline,gorem_shot_start,enemy.particle,1321,,,agR;cx;cy,SND,puppy_attack_tackle_halo,
timeline,golem_shot_broken,enemy.particle,1328,,,sx;sy,SND_SPOS,golem_shot_broken_circle,
particle,golem_shot_broken_circle,enemy.particle,1334,CIRCLE,TOP,,,,
timeline,golem_throw_init,enemy.particle,1357,,,agR;cx;cy,SND,golem_throw_init_halo,
particle,golem_throw_init_halo,enemy.particle,1362,,,,CLONE,puppy_attack_tackle_halo,
timeline,snake_dig_start,enemy.particle,1373,,,by;cx,SND,snake_dig_start_halo,
particle,snake_dig_start_halo,enemy.particle,1379,,,,CLONE,golem_throw_init_halo,
timeline,snake_dig_start_2,enemy.particle,1387,,,by;cx,DRO_GROUNDBREAK;SND;WAIT,snake_smoke,
particle,snake_smoke,enemy.particle,1397,SMOKE,TOP,,,,
timeline,snake_dig_in_ground,enemy.particle,1421,,,agR;cx;cy,,snake_circle;snake_smoke,
timeline,snake_dig_in_air,enemy.particle,1427,,,agR;cx;cy,,snake_smoke,
particle,snake_circle,enemy.particle,1433,HHEMICIRCLE,TOP_SUB,,,,
timeline,snake_dig_getout_prepare,enemy.particle,1454,,,by;cx,,snake_circle_prepare;snake_dig_getout_prepare_line,
particle,snake_circle_prepare,enemy.particle,1461,,,,CLONE,snake_circle,
particle,snake_dig_getout_prepare_line,enemy.particle,1468,LINE,TOP,,,,
timeline,snake_dig_getout,enemy.particle,1493,,,by;cx;cy,DRO_GROUNDBREAK;SND,snake_circle_l;snake_dig_start_halo;snake_smoke,
particle,snake_circle_l,enemy.particle,1504,,,,CLONE,snake_circle,
timeline,snake_punch_bite,enemy.particle,1510,,,cx;cy,DRO;SND;WAIT,snake_punch_bite_halo,
particle,snake_punch_bite_halo,enemy.particle,1518,,,,CLONE,slime_overdrive_eat_close_halo,
timeline,snake_guard_attack,enemy.particle,1531,,,_REP;_V;ax;cx;cy;enlarge_scale,AGD;ENLARGE;SND;WAIT,,
attack_ghost,snake_guard_attack,enemy.particle,1547,,,,,,
timeline,snake_torture_to_2nd_phase,enemy.particle,1565,,,,EFT;SND,,flash
timeline,bomb_hit_critical,enemy.particle,1571,,,cx;cy,DRO;SND,snake_hit_critical_halo;snake_hit_critical_halo_r,
particle,snake_hit_critical_halo,enemy.particle,1582,,TOP_ADD,,CLONE,slime_overdrive_eat_close_halo,
particle,snake_hit_critical_halo_r,enemy.particle,1609,,,,CLONE,snake_hit_critical_halo,
timeline,sponge_shot_init,enemy.particle,1622,,,cx;cy,SND,sponge_shot_init_circle,
particle,sponge_shot_init_circle,enemy.particle,1627,BLURCIRCLE,TOP_ADD,,,,
timeline,sponge_shot_release,enemy.particle,1656,,,agR;cx;cy,SND,sponge_shot_release_halo;sponge_shot_release_ripple;sponge_shot_release_ripple_a,
particle,sponge_shot_release_halo,enemy.particle,1667,,,,CLONE,slime_overdrive_eat_close_halo,
particle,sponge_shot_release_ripple,enemy.particle,1683,SHOCKRIPPLE_C,TOP_SUB,,,,
particle,sponge_shot_release_ripple_a,enemy.particle,1710,,TOP_ADD,,CLONE,sponge_shot_release_ripple,
timeline,sponge_shot_splash,enemy.particle,1718,,,agR;sx;sy,CALCAGR;DATAS;WAIT,sponge_shot_splash_circle,
particle,sponge_shot_splash_circle,enemy.particle,1728,CIRCLE,,,,,
timeline,sponge_shot_bounce,enemy.particle,1751,,,sx;sy,DATAS;SND_SPOS,sponge_bounce_line,
particle,sponge_bounce_line,enemy.particle,1757,,,,CLONE,snake_dig_getout_prepare_line,
timeline,sponge_shot_explode,enemy.particle,1772,,,sx;sy,DATAS;DRO;SND_SPOS,sponge_shot_explode_ripple,
particle,sponge_shot_explode_ripple,enemy.particle,1780,,,,CLONE,sponge_shot_release_ripple,
timeline,sponge_attack_init,enemy.particle,1795,,,cx;fy,,sponge_attack_init_halo,
particle,sponge_attack_init_halo,enemy.particle,1800,,,,CLONE,slime_overdrive_eat_close_halo,
timeline,sponge_attack_act,enemy.particle,1820,,,_R0;_REC;_REP;ax;cx;cy;reach;scl,AGD;MYPOS;WAIT,,
attack_ghost,sponge_attack,enemy.particle,1843,,,,,,
timeline,uni_shot_init,enemy.particle,1867,,,agR;cx;cy,SND,puppy_attack_tackle_halo,
timeline,uni_shot_released,enemy.particle,1873,,,agR;hagR;sx;sy,DATAS;SND;SND_INTERVAL2_SPOS;WAIT,mush_shot_shooted_circle;uni_shot_released_circle,
particle,uni_shot_released_circle,enemy.particle,1885,,,,CLONE,slime_overdrive_eat_close_circle,
timeline,uni_shot_broken,enemy.particle,1898,,,sx;sy,DATAS;SND,uni_shot_broken_circle,
particle,uni_shot_broken_circle,enemy.particle,1905,,,,CLONE,golem_shot_broken_circle,
timeline,uni_drill_run,enemy.particle,1912,,,_R0;_REC;_REP;_SCL100;_t;_x;_y;agR;cx;cy;scl,AGD;ANGLE;MYPOS;SND_CPOS;WAIT,attack_start_line;slime_attack_charge_line,
attack_ghost,uni_drill_attack,enemy.particle,1944,,,,,,
attack_ghost,uni_drill_attack_2,enemy.particle,1961,,,,CLONE,uni_drill_attack,
particle,uni_drill_attack_gather_line,enemy.particle,1970,,,,,,
timeline,uni_drill_attack_release,enemy.particle,1976,,,agR;cx;cy,ANGLE;MYPOS;WAIT,mush_shot_shooted_circle;puppy_running_gas;puppy_running_halo,
timeline,uni_drill_hit,enemy.particle,1989,,,agR;cx;cy,ANGLE;SND;WAIT,uni_drill_hit_halo,
particle,uni_drill_hit_halo,enemy.particle,1996,,,,CLONE,golem_throw_init_halo,
timeline,uni_drill_quit,enemy.particle,2003,,,cx;cy;hagR,,mush_shot_shooted_circle,
particle,fox_fireball_running,enemy.particle,2015,CIRCLE,ADD,,,,
timeline,fox_fireball_appear,enemy.particle,2039,,,sx;sy,DATAS;SND,fox_fireball_appear_ripple,
timeline,fox_fireball_break,enemy.particle,2045,,,sx;sy,DATAS;SND,fox_fireball_broken_circle,
particle,fox_fireball_appear_ripple,enemy.particle,2051,BLURCIRCLE,ADD,,,,
particle,fox_fireball_broken_circle,enemy.particle,2072,,TOP_ADD,,CLONE,golem_shot_broken_circle,
timeline,fox_jump_init,enemy.particle,2083,,,by;cx,SND,ground_bump_smoke_l;ground_bump_smoke_r,
timeline,fox_atk_bump,enemy.particle,2089,,,by;cx;cy,SND,ground_bump_smoke_l;ground_bump_smoke_r,
timeline,fox_chaserball_appear,enemy.particle,2098,,,sx;sy,DATAS;SND_SPOS;WAIT,fox_chaserball_appear_chrage;od_charge_special_halo;od_charge_special_triangle,
particle,fox_chaserball_appear_chrage,enemy.particle,2108,SHOCKWAVE_PIC,TOP_ADD,,,,
timeline,fox_chaserball_shot,enemy.particle,2130,,,hagR;sx;sy,DATAS;SND_SPOS;WAIT,fox_chaserball_shot_wave;fox_chaserball_shot_wave_s;fox_chaserball_walk_splash;fox_chaserball_walk_splash_sub,
particle,fox_chaserball_shot_wave,enemy.particle,2145,SHOCKWAVE_PIC,TOP_ADD,,,,
particle,fox_chaserball_shot_wave_s,enemy.particle,2164,,SUB,,CLONE,fox_chaserball_shot_wave,
particle,fox_chaserball_walk_splash,enemy.particle,2173,PARTICLE_SPLASH,ADD,,,,
particle,fox_chaserball_walk_splash_sub,enemy.particle,2188,,SUB,,CLONE,fox_chaserball_walk_splash,
timeline,fox_chaserball_explode_prepare,enemy.particle,2200,,,len;maxt;sx;sy,DATAS;SND_SPOS;WAIT,fox_chaserball_explode_prepare_circle_1;fox_chaserball_explode_prepare_circle_2,
particle,fox_chaserball_explode_prepare_circle_1,enemy.particle,2210,BLURCIRCLE,TOP_SUB,,,,
particle,fox_chaserball_explode_prepare_circle_2,enemy.particle,2225,BLURCIRCLE,SUB,,,,
timeline,fox_chaserball_explode,enemy.particle,2247,,,len;sx;sy,DATAS;EF;EFT;QU_VIB;SND,fox_chaserball_explode_circle_1;fox_chaserball_explode_circle_2;fox_chaserball_explode_halo;fox_chaserball_explode_smoke,fox_chaserball_explode_sphere;post_fireball_sphere
particle,fox_chaserball_explode_circle_1,enemy.particle,2260,CIRCLE,TOP_SUB,,,,
particle,fox_chaserball_explode_circle_2,enemy.particle,2273,CIRCLE,TOP_ADD,,,,
particle,fox_chaserball_explode_halo,enemy.particle,2287,,,,CLONE,magic_chantcomp_target_halo_en,
particle,fox_chaserball_explode_smoke,enemy.particle,2297,SMOKE_L,,,,,
timeline,fox_candleshot_appear,enemy.particle,2320,,,sx;sy,DATAS;WAIT,candleshot_light;candleshot_smoke;candleshot_smoke_w,
particle,candleshot_light,enemy.particle,2330,,,,CLONE,burned_pr_light,
particle,candleshot_smoke,enemy.particle,2339,,,,CLONE,burned_pr_smoke,
particle,candleshot_smoke_w,enemy.particle,2347,,,,CLONE,burned_pr_smoke_w,
timeline,fox_candleshot_erased,enemy.particle,2356,,,sx;sy,DATAS,candleshot_erased_circle;candleshot_ground_smoke;candleshot_ground_smoke_w,
timeline,fox_candleshot_ground,enemy.particle,2364,,,maxt;sx;sy,DATAS;WAIT,candleshot_ground_burn;candleshot_ground_circle;candleshot_ground_circle_blur;candleshot_ground_light;candleshot_ground_smoke_w,
particle,candleshot_ground_light,enemy.particle,2377,,,,CLONE,candleshot_light,
particle,candleshot_ground_burn,enemy.particle,2388,,,,CLONE,candleshot_light,
particle,candleshot_ground_smoke,enemy.particle,2400,,,,CLONE,candleshot_smoke,
particle,candleshot_ground_smoke_w,enemy.particle,2407,,,,CLONE,candleshot_smoke_w,
particle,candleshot_ground_circle,enemy.particle,2415,CIRCLE,TOP_ADD,,,,
particle,candleshot_erased_circle,enemy.particle,2428,,NORMAL,,CLONE,candleshot_ground_circle,
particle,candleshot_ground_circle_blur,enemy.particle,2437,BLURCIRCLE,ADD,,,,
timeline,fox_breathe_init,enemy.particle,2456,,,agR;cx;cy,SND_TPOS;WAIT,fox_breathe_charge_line,
particle,fox_breathe_charge_line,enemy.particle,2463,LINE,TOP,,,,
timeline,fox_breathe,enemy.particle,2491,,,agR;cx;cy,BREATHEANGLE;SND_TPOS;WAIT,fox_breathe_wave;fox_breathe_wave_s,
particle,fox_breathe_wave,enemy.particle,2504,,,,CLONE,fox_chaserball_shot_wave,
particle,fox_breathe_wave_s,enemy.particle,2513,,,,CLONE,fox_chaserball_shot_wave_s,
timeline,fox_breathe_end,enemy.particle,2524,,,agR;hagR;tx;ty,BREATHEANGLE;QU_VIB;SND;TARGETPOS,fox_chaserball_shot_wave;fox_chaserball_shot_wave_s,
timeline,fox_breathe_hit,enemy.particle,2535,,,sx;sy,DATAS,candleshot_ground_burn;candleshot_ground_circle;candleshot_ground_light;candleshot_ground_smoke_w,
timeline,fox_splashball_charge,enemy.particle,2545,,,agR;tx;ty,BREATHEANGLE;SND;TARGETPOS;WAIT,fox_splashball_charge_line,
particle,fox_splashball_charge_line,enemy.particle,2556,LINE,,,,,
timeline,fox_splashball_shot,enemy.particle,2577,,,hagR;sx;sy,DATAS;SND,fox_chaserball_shot_wave;fox_chaserball_shot_wave_s,
timeline,fox_splashball_break,enemy.particle,2585,,,sx;sy,DATAS;SND,candleshot_ground_circle;fox_chaserball_shot_wave,
timeline,golemtoy_activate,enemy.particle,2598,,,cx;cy,SND,golemtoy_activate_land_line,
particle,golemtoy_activate_land_line,enemy.particle,2604,,,,CLONE,od_absorbing_land_line,
timeline,golemtoy_creating,enemy.particle,2614,,,cx;cy,SND,golemtoy_creating_bit,
particle,golemtoy_creating_bit,enemy.particle,2619,LINE,,,,,
timeline,golemtoy_born,enemy.particle,2643,,,cx;cy,SND,golemtoy_born_smoke,
particle,golemtoy_born_smoke,enemy.particle,2650,SMOKE_L,TOP,,,,
timeline,golemtoy_mkb_jump,enemy.particle,2681,,,cx;cy,MYPOS;SND,golemtoy_mkb_smoke_1;golemtoy_mkb_smoke_b;snake_dig_start_halo,
particle,golemtoy_mkb_smoke_1,enemy.particle,2693,SMOKE,TOP_ADD,,,,
particle,golemtoy_mkb_smoke_b,enemy.particle,2723,,NORMAL,,CLONE,golemtoy_mkb_smoke_1,
timeline,golemtoy_mkb_bump_dive,enemy.particle,2740,,,by;cx;cy;delay;maxt;mpf,DRO_GROUNDBREAK;SND,golemtoy_mkb_line;golemtoy_mkb_smoke_t,
particle,golemtoy_mkb_smoke_t,enemy.particle,2748,,TOP,,CLONE,ground_bump_smoke_t,
particle,golemtoy_mkb_line,enemy.particle,2763,LINE,TOP,,,,
timeline,golemtoy_mkb_bump_prepare,enemy.particle,2792,,,cx;cy;delay;maxt,SND,golemtoy_mkb_smoke_t,
timeline,golemtoy_mkb_bump,enemy.particle,2798,,,_ex_min;_slen_max;by;cx;cy,DRO_GROUNDBREAK;SND,golemtoy_mkb_bump_smoke_t;snake_dig_start_halo,
particle,golemtoy_mkb_bump_smoke_t,enemy.particle,2806,,TOP,,CLONE,ground_bump_smoke_t,
timeline,golemtoy_rm_act,enemy.particle,2819,,,cx;cy;enlarge_scale,ENLARGE;SND,golemtoy_rm_act_circle;golemtoy_rm_act_circle_t,
particle,golemtoy_rm_act_circle_t,enemy.particle,2827,CIRCLE,TOP_ADD,,,,
particle,golemtoy_rm_act_circle,enemy.particle,2842,,TOP_ADD,,CLONE,general_white_circle,
timeline,golemtoy_rm_shot_charge,enemy.particle,2862,,,cx;cy,SND;WAIT,golemtoy_rm_shot_line1;golemtoy_rm_shot_line2;golemtoy_rm_shot_ripple1;golemtoy_rm_shot_ripple2,
particle,golemtoy_rm_shot_ripple1,enemy.particle,2873,,,,CLONE,enemy_get_experience_ripple,
particle,golemtoy_rm_shot_ripple2,enemy.particle,2880,,,,CLONE,enemy_get_experience_ripple,
particle,golemtoy_rm_shot_line1,enemy.particle,2887,,,,CLONE,enemy_get_experience_line,
particle,golemtoy_rm_shot_line2,enemy.particle,2894,,,,CLONE,enemy_get_experience_line,
timeline,golemtoy_rm_shot,enemy.particle,2903,,,cx;cy,SND;WAIT,golemtoy_rm_shot_circle;golemtoy_rm_shot_smoke_1;golemtoy_rm_shot_smoke_2,
particle,golemtoy_rm_shot_smoke_1,enemy.particle,2912,SMOKE,TOP,,,,
particle,golemtoy_rm_shot_smoke_2,enemy.particle,2937,,,,CLONE,golemtoy_rm_shot_smoke_1,
particle,golemtoy_rm_shot_circle,enemy.particle,2943,CIRCLE,TOP,,,,
timeline,golemtoy_rm_orbit,enemy.particle,2965,,,cx;cy;da,DATAD;WAIT,golemtoy_rm_orbit_circle_1;golemtoy_rm_orbit_circle_2;golemtoy_rm_orbit_engine,
timeline,golemtoy_rm_orbit_aula,enemy.particle,2979,,,cx;cy;saf;size,WAIT,golemtoy_rm_orbit_aula_1;golemtoy_rm_orbit_aula_2,
particle,golemtoy_rm_orbit_aula_1,enemy.particle,2989,,ADD,,CLONE,enemy_get_experience_ripple,
particle,golemtoy_rm_orbit_aula_2,enemy.particle,3002,,,,CLONE,golemtoy_rm_orbit_aula_1,
particle,golemtoy_rm_orbit_engine,enemy.particle,3008,,,,CLONE,cp_bonfire_light,
particle,golemtoy_rm_orbit_circle_1,enemy.particle,3029,CIRCLE,TOP_ADD,,,,
particle,golemtoy_rm_orbit_circle_2,enemy.particle,3054,,,,,,
